Level,Date and Time,Source,Event ID,Task Category
Information,9/24/2024 2:06:20 PM,Microsoft-Windows-Security-Auditing,4689,Process Termination,"A process has exited.

Subject:
	Security ID:		SYSTEM
	Account Name:		EC2AMAZ-0TD157D$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Process Information:
	Process ID:	0x1604
	Process Name:	C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe
	Exit Status:	0x0"
Information,9/24/2024 2:05:15 PM,Microsoft-Windows-Security-Auditing,4689,Process Termination,"A process has exited.

Subject:
	Security ID:		SYSTEM
	Account Name:		EC2AMAZ-0TD157D$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Process Information:
	Process ID:	0x1608
	Process Name:	C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe
	Exit Status:	0x0"
Information,9/24/2024 2:05:15 PM,Microsoft-Windows-Security-Auditing,4689,Process Termination,"A process has exited.

Subject:
	Security ID:		SYSTEM
	Account Name:		EC2AMAZ-0TD157D$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Process Information:
	Process ID:	0xe90
	Process Name:	C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe
	Exit Status:	0x0"
Information,9/24/2024 2:05:16 PM,Microsoft-Windows-Security-Auditing,4689,Process Termination,"A process has exited.

Subject:
	Security ID:		SYSTEM
	Account Name:		EC2AMAZ-0TD157D$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Process Information:
	Process ID:	0x185c
	Process Name:	C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe
	Exit Status:	0x0"
Information,9/24/2024 2:06:20 PM,Microsoft-Windows-Security-Auditing,4689,Process Termination,"A process has exited.

Subject:
	Security ID:		SYSTEM
	Account Name:		EC2AMAZ-0TD157D$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Process Information:
	Process ID:	0xa28
	Process Name:	C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe
	Exit Status:	0x0"
Information,9/24/2024 2:05:05 PM,Microsoft-Windows-Security-Auditing,4689,Process Termination,"A process has exited.

Subject:
	Security ID:		SYSTEM
	Account Name:		EC2AMAZ-0TD157D$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Process Information:
	Process ID:	0x9a8
	Process Name:	C:\Windows\SysWOW64\wevtutil.exe
	Exit Status:	0x0"
Information,9/24/2024 2:06:20 PM,Microsoft-Windows-Security-Auditing,4689,Process Termination,"A process has exited.

Subject:
	Security ID:		SYSTEM
	Account Name:		EC2AMAZ-0TD157D$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Process Information:
	Process ID:	0x1bac
	Process Name:	C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe
	Exit Status:	0x0"
Information,9/24/2024 2:05:05 PM,Microsoft-Windows-Security-Auditing,4689,Process Termination,"A process has exited.

Subject:
	Security ID:		SYSTEM
	Account Name:		EC2AMAZ-0TD157D$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Process Information:
	Process ID:	0x1a98
	Process Name:	C:\Windows\SysWOW64\wevtutil.exe
	Exit Status:	0x0"
Information,9/24/2024 2:05:20 PM,Microsoft-Windows-Security-Auditing,4689,Process Termination,"A process has exited.

Subject:
	Security ID:		SYSTEM
	Account Name:		EC2AMAZ-0TD157D$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Process Information:
	Process ID:	0x954
	Process Name:	C:\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe
	Exit Status:	0x0"
Information,9/24/2024 2:06:16 PM,Microsoft-Windows-Security-Auditing,4689,Process Termination,"A process has exited.

Subject:
	Security ID:		SYSTEM
	Account Name:		EC2AMAZ-0TD157D$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Process Information:
	Process ID:	0x13f8
	Process Name:	C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe
	Exit Status:	0x0"
Information,9/24/2024 2:06:16 PM,Microsoft-Windows-Security-Auditing,4689,Process Termination,"A process has exited.

Subject:
	Security ID:		SYSTEM
	Account Name:		EC2AMAZ-0TD157D$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Process Information:
	Process ID:	0x1364
	Process Name:	C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe
	Exit Status:	0x0"
Information,9/24/2024 2:05:19 PM,Microsoft-Windows-Security-Auditing,4689,Process Termination,"A process has exited.

Subject:
	Security ID:		SYSTEM
	Account Name:		EC2AMAZ-0TD157D$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Process Information:
	Process ID:	0x3ec
	Process Name:	C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe
	Exit Status:	0x0"
Information,9/24/2024 2:06:17 PM,Microsoft-Windows-Security-Auditing,4689,Process Termination,"A process has exited.

Subject:
	Security ID:		SYSTEM
	Account Name:		EC2AMAZ-0TD157D$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Process Information:
	Process ID:	0xc54
	Process Name:	C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe
	Exit Status:	0x0"
Information,9/24/2024 2:05:19 PM,Microsoft-Windows-Security-Auditing,4689,Process Termination,"A process has exited.

Subject:
	Security ID:		SYSTEM
	Account Name:		EC2AMAZ-0TD157D$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Process Information:
	Process ID:	0x730
	Process Name:	C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe
	Exit Status:	0x0"
Information,9/24/2024 2:06:16 PM,Microsoft-Windows-Security-Auditing,4689,Process Termination,"A process has exited.

Subject:
	Security ID:		SYSTEM
	Account Name:		EC2AMAZ-0TD157D$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Process Information:
	Process ID:	0x1384
	Process Name:	C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe
	Exit Status:	0x0"
Information,9/24/2024 2:05:22 PM,Microsoft-Windows-Security-Auditing,4689,Process Termination,"A process has exited.

Subject:
	Security ID:		SYSTEM
	Account Name:		EC2AMAZ-0TD157D$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Process Information:
	Process ID:	0x20
	Process Name:	C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe
	Exit Status:	0x0"
Information,9/24/2024 2:06:16 PM,Microsoft-Windows-Security-Auditing,4689,Process Termination,"A process has exited.

Subject:
	Security ID:		SYSTEM
	Account Name:		EC2AMAZ-0TD157D$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Process Information:
	Process ID:	0x1460
	Process Name:	C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe
	Exit Status:	0x0"
Information,9/24/2024 2:05:22 PM,Microsoft-Windows-Security-Auditing,4689,Process Termination,"A process has exited.

Subject:
	Security ID:		SYSTEM
	Account Name:		EC2AMAZ-0TD157D$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Process Information:
	Process ID:	0x10ec
	Process Name:	C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe
	Exit Status:	0x0"
Information,9/24/2024 2:06:16 PM,Microsoft-Windows-Security-Auditing,4689,Process Termination,"A process has exited.

Subject:
	Security ID:		SYSTEM
	Account Name:		EC2AMAZ-0TD157D$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Process Information:
	Process ID:	0xb20
	Process Name:	C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe
	Exit Status:	0x0"
Information,9/24/2024 2:05:20 PM,Microsoft-Windows-Security-Auditing,4689,Process Termination,"A process has exited.

Subject:
	Security ID:		SYSTEM
	Account Name:		EC2AMAZ-0TD157D$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Process Information:
	Process ID:	0x19f0
	Process Name:	C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe
	Exit Status:	0x0"
Information,9/24/2024 2:06:16 PM,Microsoft-Windows-Security-Auditing,4689,Process Termination,"A process has exited.

Subject:
	Security ID:		SYSTEM
	Account Name:		EC2AMAZ-0TD157D$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Process Information:
	Process ID:	0x7bc
	Process Name:	C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe
	Exit Status:	0x0"
Information,9/24/2024 2:05:21 PM,Microsoft-Windows-Security-Auditing,4689,Process Termination,"A process has exited.

Subject:
	Security ID:		SYSTEM
	Account Name:		EC2AMAZ-0TD157D$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Process Information:
	Process ID:	0x9e4
	Process Name:	C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe
	Exit Status:	0x0"
Information,9/24/2024 2:06:17 PM,Microsoft-Windows-Security-Auditing,4689,Process Termination,"A process has exited.

Subject:
	Security ID:		SYSTEM
	Account Name:		EC2AMAZ-0TD157D$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Process Information:
	Process ID:	0xf74
	Process Name:	C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe
	Exit Status:	0x0"
Information,9/24/2024 2:05:18 PM,Microsoft-Windows-Security-Auditing,4689,Process Termination,"A process has exited.

Subject:
	Security ID:		SYSTEM
	Account Name:		EC2AMAZ-0TD157D$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Process Information:
	Process ID:	0x8fc
	Process Name:	C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe
	Exit Status:	0x0"
Information,9/24/2024 2:06:18 PM,Microsoft-Windows-Security-Auditing,4689,Process Termination,"A process has exited.

Subject:
	Security ID:		SYSTEM
	Account Name:		EC2AMAZ-0TD157D$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Process Information:
	Process ID:	0x1b0c
	Process Name:	C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe
	Exit Status:	0x0"
Information,9/24/2024 2:06:18 PM,Microsoft-Windows-Security-Auditing,4689,Process Termination,"A process has exited.

Subject:
	Security ID:		SYSTEM
	Account Name:		EC2AMAZ-0TD157D$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Process Information:
	Process ID:	0x17f8
	Process Name:	C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe
	Exit Status:	0x0"
Information,9/24/2024 2:05:18 PM,Microsoft-Windows-Security-Auditing,4689,Process Termination,"A process has exited.

Subject:
	Security ID:		SYSTEM
	Account Name:		EC2AMAZ-0TD157D$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Process Information:
	Process ID:	0x109c
	Process Name:	C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe
	Exit Status:	0x0"
Information,9/24/2024 2:05:18 PM,Microsoft-Windows-Security-Auditing,4689,Process Termination,"A process has exited.

Subject:
	Security ID:		SYSTEM
	Account Name:		EC2AMAZ-0TD157D$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Process Information:
	Process ID:	0xed0
	Process Name:	C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe
	Exit Status:	0x0"
Information,9/24/2024 2:05:18 PM,Microsoft-Windows-Security-Auditing,4689,Process Termination,"A process has exited.

Subject:
	Security ID:		SYSTEM
	Account Name:		EC2AMAZ-0TD157D$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Process Information:
	Process ID:	0xd00
	Process Name:	C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe
	Exit Status:	0x0"
Information,9/24/2024 2:06:18 PM,Microsoft-Windows-Security-Auditing,4689,Process Termination,"A process has exited.

Subject:
	Security ID:		SYSTEM
	Account Name:		EC2AMAZ-0TD157D$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Process Information:
	Process ID:	0x874
	Process Name:	C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe
	Exit Status:	0x0"
Information,9/24/2024 2:05:19 PM,Microsoft-Windows-Security-Auditing,4689,Process Termination,"A process has exited.

Subject:
	Security ID:		SYSTEM
	Account Name:		EC2AMAZ-0TD157D$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Process Information:
	Process ID:	0x148c
	Process Name:	C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe
	Exit Status:	0x0"
Information,9/24/2024 2:06:18 PM,Microsoft-Windows-Security-Auditing,4689,Process Termination,"A process has exited.

Subject:
	Security ID:		SYSTEM
	Account Name:		EC2AMAZ-0TD157D$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Process Information:
	Process ID:	0x1480
	Process Name:	C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe
	Exit Status:	0x0"
Information,9/24/2024 2:05:19 PM,Microsoft-Windows-Security-Auditing,4689,Process Termination,"A process has exited.

Subject:
	Security ID:		SYSTEM
	Account Name:		EC2AMAZ-0TD157D$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Process Information:
	Process ID:	0x840
	Process Name:	C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe
	Exit Status:	0x0"
Information,9/24/2024 2:06:18 PM,Microsoft-Windows-Security-Auditing,4689,Process Termination,"A process has exited.

Subject:
	Security ID:		SYSTEM
	Account Name:		EC2AMAZ-0TD157D$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Process Information:
	Process ID:	0x1254
	Process Name:	C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe
	Exit Status:	0x0"
Information,9/24/2024 2:05:53 PM,Microsoft-Windows-Security-Auditing,4689,Process Termination,"A process has exited.

Subject:
	Security ID:		SYSTEM
	Account Name:		EC2AMAZ-0TD157D$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Process Information:
	Process ID:	0x1228
	Process Name:	C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe
	Exit Status:	0x0"
Information,9/24/2024 2:06:18 PM,Microsoft-Windows-Security-Auditing,4689,Process Termination,"A process has exited.

Subject:
	Security ID:		SYSTEM
	Account Name:		EC2AMAZ-0TD157D$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Process Information:
	Process ID:	0x14e8
	Process Name:	C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe
	Exit Status:	0x0"
Information,9/24/2024 2:05:19 PM,Microsoft-Windows-Security-Auditing,4689,Process Termination,"A process has exited.

Subject:
	Security ID:		SYSTEM
	Account Name:		EC2AMAZ-0TD157D$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Process Information:
	Process ID:	0xa00
	Process Name:	C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe
	Exit Status:	0x0"
Information,9/24/2024 2:06:30 PM,Microsoft-Windows-Security-Auditing,4689,Process Termination,"A process has exited.

Subject:
	Security ID:		SYSTEM
	Account Name:		EC2AMAZ-0TD157D$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Process Information:
	Process ID:	0x3d4
	Process Name:	C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe
	Exit Status:	0x0"
Information,9/24/2024 2:06:30 PM,Microsoft-Windows-Security-Auditing,4689,Process Termination,"A process has exited.

Subject:
	Security ID:		SYSTEM
	Account Name:		EC2AMAZ-0TD157D$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Process Information:
	Process ID:	0x7c4
	Process Name:	C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe
	Exit Status:	0x0"
Information,9/24/2024 2:06:29 PM,Microsoft-Windows-Security-Auditing,4689,Process Termination,"A process has exited.

Subject:
	Security ID:		SYSTEM
	Account Name:		EC2AMAZ-0TD157D$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Process Information:
	Process ID:	0x117c
	Process Name:	C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe
	Exit Status:	0x0"
Information,9/24/2024 2:06:30 PM,Microsoft-Windows-Security-Auditing,4689,Process Termination,"A process has exited.

Subject:
	Security ID:		SYSTEM
	Account Name:		EC2AMAZ-0TD157D$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Process Information:
	Process ID:	0x19c0
	Process Name:	C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe
	Exit Status:	0x0"
Information,9/24/2024 2:06:30 PM,Microsoft-Windows-Security-Auditing,4689,Process Termination,"A process has exited.

Subject:
	Security ID:		SYSTEM
	Account Name:		EC2AMAZ-0TD157D$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Process Information:
	Process ID:	0x1798
	Process Name:	C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe
	Exit Status:	0x0"
Information,9/24/2024 2:06:30 PM,Microsoft-Windows-Security-Auditing,4689,Process Termination,"A process has exited.

Subject:
	Security ID:		SYSTEM
	Account Name:		EC2AMAZ-0TD157D$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Process Information:
	Process ID:	0x90c
	Process Name:	C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe
	Exit Status:	0x0"
Information,9/24/2024 2:06:30 PM,Microsoft-Windows-Security-Auditing,4689,Process Termination,"A process has exited.

Subject:
	Security ID:		SYSTEM
	Account Name:		EC2AMAZ-0TD157D$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Process Information:
	Process ID:	0x1144
	Process Name:	C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe
	Exit Status:	0x0"
Information,9/24/2024 2:06:29 PM,Microsoft-Windows-Security-Auditing,4689,Process Termination,"A process has exited.

Subject:
	Security ID:		SYSTEM
	Account Name:		EC2AMAZ-0TD157D$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Process Information:
	Process ID:	0x1970
	Process Name:	C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe
	Exit Status:	0x0"
Information,9/24/2024 2:06:29 PM,Microsoft-Windows-Security-Auditing,4689,Process Termination,"A process has exited.

Subject:
	Security ID:		SYSTEM
	Account Name:		EC2AMAZ-0TD157D$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Process Information:
	Process ID:	0x1788
	Process Name:	C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe
	Exit Status:	0x0"
Information,9/24/2024 2:06:29 PM,Microsoft-Windows-Security-Auditing,4689,Process Termination,"A process has exited.

Subject:
	Security ID:		SYSTEM
	Account Name:		EC2AMAZ-0TD157D$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Process Information:
	Process ID:	0x868
	Process Name:	C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe
	Exit Status:	0x0"
Information,9/24/2024 2:06:29 PM,Microsoft-Windows-Security-Auditing,4689,Process Termination,"A process has exited.

Subject:
	Security ID:		SYSTEM
	Account Name:		EC2AMAZ-0TD157D$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Process Information:
	Process ID:	0x1278
	Process Name:	C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe
	Exit Status:	0x0"
Information,9/24/2024 2:06:29 PM,Microsoft-Windows-Security-Auditing,4689,Process Termination,"A process has exited.

Subject:
	Security ID:		SYSTEM
	Account Name:		EC2AMAZ-0TD157D$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Process Information:
	Process ID:	0x102c
	Process Name:	C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe
	Exit Status:	0x0"
Information,9/24/2024 2:06:29 PM,Microsoft-Windows-Security-Auditing,4689,Process Termination,"A process has exited.

Subject:
	Security ID:		SYSTEM
	Account Name:		EC2AMAZ-0TD157D$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Process Information:
	Process ID:	0x3ec
	Process Name:	C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe
	Exit Status:	0x0"
Information,9/24/2024 2:06:29 PM,Microsoft-Windows-Security-Auditing,4689,Process Termination,"A process has exited.

Subject:
	Security ID:		SYSTEM
	Account Name:		EC2AMAZ-0TD157D$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Process Information:
	Process ID:	0xae8
	Process Name:	C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe
	Exit Status:	0x0"
Information,9/24/2024 2:06:29 PM,Microsoft-Windows-Security-Auditing,4689,Process Termination,"A process has exited.

Subject:
	Security ID:		SYSTEM
	Account Name:		EC2AMAZ-0TD157D$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Process Information:
	Process ID:	0x1728
	Process Name:	C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe
	Exit Status:	0x0"
Information,9/24/2024 2:06:30 PM,Microsoft-Windows-Security-Auditing,4689,Process Termination,"A process has exited.

Subject:
	Security ID:		SYSTEM
	Account Name:		EC2AMAZ-0TD157D$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Process Information:
	Process ID:	0x1b6c
	Process Name:	C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe
	Exit Status:	0x0"
Information,9/24/2024 2:12:08 PM,Microsoft-Windows-Security-Auditing,4689,Process Termination,"A process has exited.

Subject:
	Security ID:		SYSTEM
	Account Name:		EC2AMAZ-0TD157D$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Process Information:
	Process ID:	0xfdc
	Process Name:	C:\Windows\MrEQbpfX.exe
	Exit Status:	0x1"
Information,9/24/2024 2:06:30 PM,Microsoft-Windows-Security-Auditing,4689,Process Termination,"A process has exited.

Subject:
	Security ID:		SYSTEM
	Account Name:		EC2AMAZ-0TD157D$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Process Information:
	Process ID:	0xd68
	Process Name:	C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe
	Exit Status:	0x0"
Information,9/24/2024 2:06:30 PM,Microsoft-Windows-Security-Auditing,4689,Process Termination,"A process has exited.

Subject:
	Security ID:		SYSTEM
	Account Name:		EC2AMAZ-0TD157D$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Process Information:
	Process ID:	0x13b0
	Process Name:	C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe
	Exit Status:	0x0"
Information,9/24/2024 2:06:30 PM,Microsoft-Windows-Security-Auditing,4689,Process Termination,"A process has exited.

Subject:
	Security ID:		SYSTEM
	Account Name:		EC2AMAZ-0TD157D$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Process Information:
	Process ID:	0xf64
	Process Name:	C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe
	Exit Status:	0x0"
Information,9/24/2024 2:12:04 PM,Microsoft-Windows-Security-Auditing,4689,Process Termination,"A process has exited.

Subject:
	Security ID:		SYSTEM
	Account Name:		EC2AMAZ-0TD157D$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Process Information:
	Process ID:	0x628
	Process Name:	C:\Windows\SysWOW64\net.exe
	Exit Status:	0x1"
Information,9/24/2024 2:12:08 PM,Microsoft-Windows-Security-Auditing,4689,Process Termination,"A process has exited.

Subject:
	Security ID:		SYSTEM
	Account Name:		EC2AMAZ-0TD157D$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Process Information:
	Process ID:	0x108c
	Process Name:	C:\Windows\SysWOW64\WindowsPowerShell\v1.0\powershell.exe
	Exit Status:	0x0"
Information,9/24/2024 2:12:08 PM,Microsoft-Windows-Security-Auditing,4689,Process Termination,"A process has exited.

Subject:
	Security ID:		SYSTEM
	Account Name:		EC2AMAZ-0TD157D$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Process Information:
	Process ID:	0x1650
	Process Name:	C:\Windows\System32\conhost.exe
	Exit Status:	0x0"
Information,9/24/2024 2:06:30 PM,Microsoft-Windows-Security-Auditing,4689,Process Termination,"A process has exited.

Subject:
	Security ID:		SYSTEM
	Account Name:		EC2AMAZ-0TD157D$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Process Information:
	Process ID:	0x1474
	Process Name:	C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe
	Exit Status:	0x0"
Information,9/24/2024 2:06:30 PM,Microsoft-Windows-Security-Auditing,4689,Process Termination,"A process has exited.

Subject:
	Security ID:		SYSTEM
	Account Name:		EC2AMAZ-0TD157D$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Process Information:
	Process ID:	0x1404
	Process Name:	C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe
	Exit Status:	0x0"
Information,9/24/2024 2:06:30 PM,Microsoft-Windows-Security-Auditing,4689,Process Termination,"A process has exited.

Subject:
	Security ID:		SYSTEM
	Account Name:		EC2AMAZ-0TD157D$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Process Information:
	Process ID:	0x107c
	Process Name:	C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe
	Exit Status:	0x0"
Information,9/24/2024 2:06:30 PM,Microsoft-Windows-Security-Auditing,4689,Process Termination,"A process has exited.

Subject:
	Security ID:		SYSTEM
	Account Name:		EC2AMAZ-0TD157D$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Process Information:
	Process ID:	0xc0c
	Process Name:	C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe
	Exit Status:	0x0"
Information,9/24/2024 2:06:30 PM,Microsoft-Windows-Security-Auditing,4689,Process Termination,"A process has exited.

Subject:
	Security ID:		SYSTEM
	Account Name:		EC2AMAZ-0TD157D$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Process Information:
	Process ID:	0x3f0
	Process Name:	C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe
	Exit Status:	0x0"
Information,9/24/2024 2:06:30 PM,Microsoft-Windows-Security-Auditing,4689,Process Termination,"A process has exited.

Subject:
	Security ID:		SYSTEM
	Account Name:		EC2AMAZ-0TD157D$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Process Information:
	Process ID:	0x11f8
	Process Name:	C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe
	Exit Status:	0x0"
Information,9/24/2024 2:06:30 PM,Microsoft-Windows-Security-Auditing,4689,Process Termination,"A process has exited.

Subject:
	Security ID:		SYSTEM
	Account Name:		EC2AMAZ-0TD157D$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Process Information:
	Process ID:	0x18a0
	Process Name:	C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe
	Exit Status:	0x0"
Information,9/24/2024 2:06:30 PM,Microsoft-Windows-Security-Auditing,4689,Process Termination,"A process has exited.

Subject:
	Security ID:		SYSTEM
	Account Name:		EC2AMAZ-0TD157D$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Process Information:
	Process ID:	0x4e4
	Process Name:	C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe
	Exit Status:	0x0"
Information,9/24/2024 2:06:28 PM,Microsoft-Windows-Security-Auditing,4689,Process Termination,"A process has exited.

Subject:
	Security ID:		SYSTEM
	Account Name:		EC2AMAZ-0TD157D$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Process Information:
	Process ID:	0x1860
	Process Name:	C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe
	Exit Status:	0x0"
